is_industry_code_4561,is_industry_code_7761,is_industry_code_7499,is_industry_code_7214,is_industry_code_711,is_industry_code_4113,is_industry_code_919,is_industry_code_7599,is_industry_code_7292,is_industry_code_7215,n_txn_total,max_transaction_frequency_7d,max_transaction_frequency_90d,transaction_frequency_7d,transaction_size_variance_7d,sum_amt_total,days_since_last_transaction,incoming_volume_90d,median_hold_time_funds,max_channel_share,channel_debit_volume,channel_credit_volume,n_txn_emt,sum_amt_emt,median_amt_emt,median_amt_eft,cv_amt_eft,n_txn_cheque,std_amt_cheque,n_txn_card,std_amt_card,sum_amt_card,median_amt_abm,business_age,sales,employee_count,label
0,0,0,0,0,0,0,0,0,0,115,3,5,9,8611050.783,281877.49,0,64964.35,17.98875,0.975676383,203698.63,64964.35,2,180.67,90.335,646.72,3.143501346,0,0.0,44,187.6013951,6675.61,0.0,688,0.0,,
0,1,0,0,0,0,0,0,0,0,23,1,3,2,186733.8272,53247.79,1,43491.65,160.9505556,0.780836726,9756.14,43491.65,4,4342.29,540.99,1090.38,2.356557353,8,1011.771342,0,0.0,0.0,0.0,2878,531434.0,4.0,
0,0,0,0,0,0,0,0,0,0,20,0,2,0,0.0,93981.52,7,10501.25,48.0,0.802205689,83480.27,10501.25,0,0.0,0.0,1946.68,0.926144764,13,13436.65925,0,0.0,0.0,0.0,9421,0.0,,
0,1,0,0,0,0,0,0,0,0,56,2,5,4,699563.1874,103234.42,4,53947.24,74.78097222,0.797291155,47434.57,53947.24,0,0.0,0.0,207.75,2.482231069,39,4462.881071,0,0.0,0.0,0.0,6023,205414.0,1.0,
0,0,0,0,0,0,0,0,1,0,4,1,1,1,0.0,11084.82,5,10386.88,95.99055556,1.0,697.94,10386.88,0,0.0,0.0,1091.695,1.447167728,0,0.0,0,0.0,0.0,0.0,8147,,1.0,
0,0,0,0,0,0,0,0,0,0,112,2,6,9,749230975.7,437440.58,0,258393.03,24.48888889,0.905675281,178549.23,258393.03,0,0.0,0.0,844.92,3.211091013,4,5850.777737,47,160.6559373,4475.05,321.0,1214,0.0,,
0,0,0,0,0,0,0,0,0,0,167,4,7,11,5943764.774,862377.42,0,334604.1,20.17027778,0.998539607,510015.25,334604.1,1,1094.52,1094.52,748.39,2.935881562,0,0.0,5,14.46022718,164.89,0.0,82,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,6,0,2,0,0.0,4932.56,7,273.9,0.0,1.0,4658.66,273.9,0,0.0,0.0,238.13,1.27316385,0,0.0,0,0.0,0.0,0.0,3046,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,66,3,4,8,8348651.047,382117.01,0,200912.38,37.17361111,0.589264765,180889.93,200912.38,1,518.28,518.28,589.12,2.257825033,3,51237.39657,2,115.3927556,331.11,0.0,0,,2.0,
0,0,0,0,0,0,0,0,0,0,166,6,7,11,5932184.538,1013749.21,0,598165.07,15.51805556,0.722076577,410813.42,598165.07,2,26.04,13.02,840.005,3.733246559,42,17945.47732,0,0.0,0.0,0.0,17917,,0.0,
0,0,0,0,0,0,0,0,0,0,23,2,3,3,57156955.71,105715.31,1,95399.5,143.7573611,0.970571339,10011.59,95399.5,0,0.0,0.0,860.16,2.329194599,4,444.6876931,0,0.0,0.0,0.0,189,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,27,1,2,2,4304970.216,15450.81,0,7053.4,103.6816667,0.892983604,8397.41,7053.4,19,13797.32,319.31,0.0,0.0,0,0.0,8,332.5215563,1653.49,0.0,5294,222908.0,1.0,
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0.0,9870.2,7,0.0,0.0,1.0,9870.2,0.0,0,0.0,0.0,4935.1,1.018158686,0,0.0,0,0.0,0.0,0.0,5587,191101.0,2.0,
0,0,0,0,0,0,0,0,0,0,39,2,3,4,131270.1761,256089.93,1,63886.22,24.0,1.0,190824.06,63886.22,0,0.0,0.0,0.0,0.0,39,12147.76627,0,0.0,0.0,0.0,10624,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,42,5,5,8,387715.059,51925.16,0,12993.72,120.4152778,0.570406331,38922.34,12993.72,8,6219.07,427.085,237.65,1.525232404,13,4224.484375,0,0.0,0.0,0.0,5734,223075.0,2.0,
0,0,0,0,0,0,0,0,0,0,16,2,2,2,25476521.33,46036.34,5,13644.17,168.0,0.881071128,32392.17,13644.17,0,0.0,0.0,753.96,1.235619578,13,6648.740571,0,0.0,0.0,0.0,12195,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,30,1,3,3,555586.2388,42955.66,2,20776.34,141.0843056,0.530223957,21160.91,20776.34,12,18699.54,648.2,1133.13,1.367246645,3,15.30032788,1,0.0,106.75,1010.0,1044,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,67,1,5,2,4175183.045,277573.25,1,55707.64,48.0,0.931135511,217755.42,55707.64,0,0.0,0.0,606.685,1.943024493,61,17758.93294,0,0.0,0.0,0.0,0,0.0,1.0,
1,0,0,0,0,0,0,0,0,0,8,0,1,0,0.0,5181.19,20,3450.56,86.11083333,0.541811823,1730.63,3450.56,2,2807.23,1403.615,2.17,0.0,5,647.9183162,0,0.0,0.0,0.0,7372,300025.0,1.0,
0,1,0,0,0,0,0,0,0,0,99,3,4,10,863237.2213,118001.57,0,54422.06,41.64555556,0.885418304,62510.38,54422.06,95,104480.75,382.9,0.0,0.0,4,2323.988535,0,0.0,0.0,0.0,4543,239142.0,5.0,
1,0,0,0,0,0,0,0,0,0,36,1,2,2,80193640.32,56459.63,0,34889.8,69.74111111,0.477847092,21063.97,34889.8,6,1722.39,152.34,12809.53,0.0,17,2508.095204,1,0.0,212.92,500.0,0,2047580.0,1.0,
0,0,0,0,0,0,0,0,0,1,2,0,1,0,0.0,7508.51,15,7508.51,0.0,0.77673067,0.0,7508.51,1,1676.42,1676.42,0.0,0.0,1,0.0,0,0.0,0.0,0.0,119,,2.0,
0,0,0,0,0,0,0,0,0,0,3,0,1,0,0.0,6277.39,42,2266.98,504.0,1.0,4010.41,2266.98,0,0.0,0.0,0.0,0.0,3,1627.975658,0,0.0,0.0,0.0,6214,1.0,1.0,
0,0,0,0,0,0,0,0,0,0,35,1,3,2,3812361.232,99258.44,1,62093.66,78.35583333,0.623216524,33298.22,62093.66,15,13867.89,368.14,752.79,1.600785577,1,0.0,0,0.0,0.0,0.0,1412,0.0,,
0,0,0,0,0,0,0,0,0,0,61,1,3,2,1956894.794,77565.19,0,24991.69,54.08819444,0.552498357,51743.03,24991.69,38,29708.39,538.55,378.26,1.59845469,4,1758.181525,0,0.0,0.0,0.0,1585,2193596.0,15.0,
0,0,0,0,0,0,0,0,0,0,176,3,7,11,112230814.9,2842386.17,0,2334932.23,8.306666667,0.981922682,488358.07,2334932.23,0,0.0,0.0,848.86,8.182590581,11,4330.779975,44,287.4275829,6496.02,1360.0,5457,,2.0,
0,0,0,0,0,0,0,0,0,0,45,3,3,3,28797.27563,105206.55,1,49871.22,60.49833333,1.0,55152.63,49871.22,0,0.0,0.0,397.0,3.29173367,0,0.0,0,0.0,0.0,0.0,1293,0.0,2.0,
0,0,0,0,0,0,0,0,0,0,3,0,1,0,0.0,406.92,39,237.36,1185.299444,1.0,123.28,237.36,3,406.92,123.28,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1245,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,36,1,2,3,8769.124233,8198.4,0,4561.22,66.96791667,0.507305084,3637.18,4561.22,7,4039.31,110.9,0.0,0.0,0,0.0,29,193.7326873,4159.09,0.0,478,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,42,1,3,1,0.0,165439.42,1,109799.62,72.0,0.515786745,55554.13,109799.62,1,831.31,831.31,522.75,0.927440529,36,3965.75522,0,0.0,0.0,0.0,4238,1067008.0,5.0,
0,0,0,0,0,0,0,0,0,0,67,4,4,6,1962742.619,85714.36,1,27981.26,44.60152778,0.782225055,56257.36,27981.26,59,67047.92,462.93,1250.215,1.102095131,0,0.0,0,0.0,0.0,0.0,4630,388118.0,1.0,
1,0,0,0,0,0,0,0,0,0,11,1,1,1,0.0,949.6,3,0.0,0.0,1.0,949.6,0.0,0,0.0,0.0,0.0,0.0,0,0.0,11,151.3896721,949.6,0.0,6201,45327.0,1.0,
0,0,0,0,0,0,0,0,0,0,4,0,2,0,0.0,69282.29,12,104.71,816.0,1.0,69177.58,104.71,0,0.0,0.0,0.0,0.0,4,33578.462,0,0.0,0.0,0.0,0,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,184,3,6,11,242336378.1,1084342.17,0,297611.61,24.0,0.885612399,777304.11,297611.61,0,0.0,0.0,1006.44,2.06710848,177,34461.07515,0,0.0,0.0,0.0,14580,571046.0,4.0,
0,0,0,0,0,0,0,0,0,0,25,1,2,3,28541.5551,5852.95,0,1624.53,177.9975,1.0,4188.03,1624.53,0,0.0,0.0,0.0,0.0,0,0.0,25,352.8600927,5852.95,0.0,18976,,0.0,
0,0,0,0,0,0,0,0,0,0,250,7,14,15,19698962.75,1676865.42,0,723526.35,24.0,0.814292551,913399.28,723526.35,31,46552.22,207.99,542.76,2.526627584,205,20551.80813,7,47.22190372,246.56,0.0,4498,644111.0,1.0,
0,0,0,0,0,0,0,0,0,0,34,1,3,3,288005.3465,302633.33,0,52469.96,120.0,0.97747948,246655.68,52469.96,16,6815.46,254.055,0.0,0.0,18,34061.78935,0,0.0,0.0,0.0,9458,0.0,0.0,
1,0,0,0,0,0,0,0,0,0,78,2,3,8,181217.1238,42596.54,0,16161.1,20.73236111,0.460501487,23591.13,16161.1,7,7548.69,424.38,539.535,0.997851463,0,0.0,56,870.8432668,19615.77,1027.0,5742,,1.0,
1,0,0,0,0,0,0,0,0,0,112,4,6,11,445058.2767,280802.38,0,197510.06,23.37069444,0.976048921,79974.93,197510.06,9,4173.77,307.58,475.12,2.459234398,0,0.0,1,0.0,430.75,1060.5,1912,1.0,1.0,
0,0,0,0,0,0,0,0,0,0,435,9,25,33,32222318.31,1711056.13,0,977831.86,7.306944444,0.855530099,695459.41,977831.86,25,35239.86,745.37,512.86,5.492439466,65,5074.975906,17,256.6402665,1901.82,737.625,195,,1.0,
0,0,0,0,0,0,0,0,0,0,8,0,2,0,0.0,8778.57,8,0.0,0.0,1.0,8674.59,0.0,8,8778.57,392.665,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1097,268321.0,2.0,
0,0,0,0,0,0,0,0,0,0,41,1,3,1,0.0,281553.79,6,175309.25,72.0,0.869869448,105985.49,175309.25,0,0.0,0.0,105.28,1.61525197,30,21316.34402,3,10.15226247,129.58,900.0,2587,,1.0,
0,0,0,0,0,0,0,0,0,0,36,2,3,3,1255071.28,356527.36,0,82519.03,101.20875,0.914728199,274006.21,82519.03,0,0.0,0.0,253.06,3.133716257,19,1879.777007,0,0.0,0.0,0.0,2280,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,167,5,7,21,1337825.141,425177.27,0,350917.57,23.09722222,0.987781708,72488.55,350917.57,7,3913.87,331.81,305.5,4.529956956,2,46.66904756,4,125.716217,374.55,500.0,8470,0.0,0.0,
1,0,0,0,0,0,0,0,0,0,93,4,4,11,23825693.45,198047.99,0,100157.62,36.47611111,0.987105852,93626.38,100157.62,1,38.19,38.19,673.42,1.683783696,0,0.0,6,111.1023364,679.47,365.0,2460,100293.0,1.0,
0,0,0,0,0,0,0,0,0,0,8,1,1,1,0.0,9352.6,6,5582.06,339.18,0.855304407,3770.54,5582.06,0,0.0,0.0,244.32,0.756045135,3,2093.240917,1,0.0,55.07,100.0,4107,90643.0,1.0,
0,0,0,0,0,0,0,0,0,0,73,2,5,3,2284118.555,180383.38,0,109187.1,38.69361111,0.791633298,68115.66,109187.1,0,0.0,0.0,283.49,2.442010004,12,4735.39735,0,0.0,0.0,0.0,24150,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,10,1,1,2,150.16445,3841.91,0,1189.63,265.2698611,0.564823226,2652.28,1189.63,2,1189.63,594.815,0.0,0.0,0,0.0,6,88.84111998,482.28,1085.0,3115,28295.0,1.0,
0,0,0,0,0,0,0,0,0,1,130,3,5,9,648.082275,159028.3,0,69503.84,14.42208333,0.470889835,86372.78,69503.84,2,862.93,431.465,1442.045,1.729524713,1,0.0,114,2093.307392,51011.69,320.0,1423,,1.0,
0,0,0,0,0,0,0,0,0,0,57,1,3,2,385705.445,101678.4,0,67188.63,31.15097222,0.942245059,31233.28,67188.63,0,0.0,0.0,406.5,0.947849408,44,5312.60039,5,155.6418611,792.41,1000.0,3604,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,10,1,2,1,0.0,532412.8,4,525668.55,168.0,1.0,5903.27,525668.55,0,0.0,0.0,0.0,0.0,10,165015.4347,0,0.0,0.0,0.0,3216,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,36,2,3,4,293938686.4,65776.34,1,49415.67,47.67277778,0.769400517,16360.67,49415.67,9,8372.99,785.8,2343.81,1.633323768,7,1263.883006,14,59.95065028,875.85,0.0,980,1319547.0,,
0,0,0,0,0,0,0,0,0,0,6,0,3,0,0.0,4645.47,25,4394.71,0.0,0.946020532,250.76,4394.71,0,0.0,0.0,1084.81,0.595941211,0,0.0,3,102.6236086,250.76,0.0,1340,0.0,2.0,
0,0,0,0,0,0,0,0,0,0,219,8,8,17,7020938.902,397012.16,0,314941.28,9.628611111,0.922710655,77859.14,314941.28,0,0.0,0.0,612.69,1.767581776,0,0.0,84,1860.329931,30684.81,0.0,0,,4.0,
0,0,0,0,0,0,0,0,0,0,12,0,2,0,0.0,24736.61,15,23655.1,343.4391667,0.91594402,1081.51,23655.1,2,353.33,176.665,0.0,0.0,5,245.4855697,1,0.0,21.73,3528.675,33,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,9,1,2,1,0.0,3768.77,0,3421.16,463.0055556,1.0,347.61,3421.16,0,0.0,0.0,199.6,0.998277011,0,0.0,0,0.0,0.0,0.0,2861,,1.0,
0,0,0,0,0,0,0,0,0,0,133,5,5,14,15073783.81,253167.58,0,38318.89,13.84888889,0.885568365,198168.29,38318.89,26,21210.38,380.85,349.31,0.921837798,76,5195.579525,27,540.4750596,6261.34,0.0,687,0.0,1.0,
0,0,0,0,0,0,0,0,0,1,87,3,4,5,209576.0888,311128.72,0,90784.34,51.53944444,0.797727674,212108.79,90784.34,7,8456.28,1090.91,419.25,3.013520237,3,29089.72354,0,0.0,0.0,0.0,8716,46493.0,1.0,
0,0,0,0,0,0,0,0,0,0,331,8,9,21,3486277.881,676801.87,0,436570.17,10.95777778,0.911347659,147360.49,436570.17,0,0.0,0.0,0.0,0.0,155,15251.58522,175,1020.443089,59461.07,539.0,1222,63333.0,1.0,
0,0,0,0,0,0,0,0,0,0,70,1,4,3,169573544.0,62052.57,1,18994.69,74.67416667,0.627813643,39405.94,18994.69,67,38957.45,213.78,210.29,1.694293086,0,0.0,0,0.0,0.0,0.0,2603,224802.0,,
0,0,0,0,0,0,0,0,0,0,54,4,4,7,7742292.51,122715.97,1,77313.94,95.98277778,0.630260919,45402.03,77313.94,0,0.0,0.0,278.98,3.068362618,17,5239.015475,0,0.0,0.0,0.0,1596,167650.0,1.0,
0,0,0,0,0,0,0,0,0,0,20,0,2,0,0.0,49224.14,10,17533.87,57.48916667,0.602660199,31690.27,17533.87,0,0.0,0.0,0.0,0.0,5,12961.76671,14,2082.962038,10228.71,9330.0,13893,135664.0,2.0,
0,0,0,0,0,0,0,0,0,0,235,5,9,14,16846080.53,463621.46,0,121524.41,14.19708333,0.921971774,336171.01,121524.41,0,0.0,0.0,937.975,0.891009207,131,8493.539138,91,584.1660223,17063.27,0.0,365,0.0,2.0,
1,0,0,0,0,0,0,0,0,0,31,1,2,2,117.19805,47242.21,0,17389.45,64.34972222,0.884923885,28273.14,17389.45,1,108.21,108.21,879.13,1.23697185,26,2463.412308,0,0.0,0.0,0.0,1168,528002.0,4.0,
0,0,0,0,0,0,0,0,0,0,18,1,2,1,0.0,14955.2,0,13218.88,596.4793056,0.881268723,1318.44,13218.88,8,1775.65,216.545,560.995,1.453778148,0,0.0,0,0.0,0.0,0.0,1154,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,77,3,4,8,258330793.7,149950.2,0,107379.43,62.31055556,0.984029164,40210.74,107379.43,0,0.0,0.0,400.76,3.159435728,4,226.5144223,0,0.0,0.0,0.0,879,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,58,3,4,8,3509774.111,227344.25,0,161375.53,84.47472222,0.945895531,65968.72,161375.53,4,6326.95,1776.075,554.49,2.528211724,4,1045.077678,0,0.0,0.0,0.0,2056,172142.0,1.0,
0,0,0,0,0,0,0,0,0,0,107,2,5,10,14289.0324,33891.35,1,5000.71,10.77388889,1.0,17774.27,5000.71,0,0.0,0.0,0.0,0.0,0,0.0,107,1188.375394,33891.35,0.0,6518,106988.0,2.0,
0,0,0,0,0,0,0,0,0,0,100,3,4,7,2220621.569,291158.53,0,38294.63,22.25222222,0.838649652,246363.13,38294.63,9,11322.47,506.4,409.87,2.832599937,1,0.0,77,2405.717203,34168.04,0.0,5409,1323547.0,5.0,
0,0,0,0,0,0,0,0,0,0,111,3,5,7,1031618694.0,471110.46,0,151317.88,24.36847222,0.558818711,295108.17,151317.88,3,1449.56,41.86,902.52,2.975453582,45,13092.67566,0,0.0,0.0,0.0,11722,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,46,2,3,4,33458.28689,83459.67,0,72946.75,120.8797222,0.756504429,9956.94,72946.75,4,1768.39,382.06,548.12,2.062759006,1,0.0,6,759.0719945,2992.23,1000.0,262,0.0,2.0,
0,0,0,0,0,0,0,0,0,1,39,1,3,2,31588.41125,8148.18,3,1717.26,94.81805556,1.0,5225.39,1717.26,0,0.0,0.0,0.0,0.0,0,0.0,39,373.1861306,8148.18,0.0,0,70232.0,0.0,
0,0,0,0,0,0,0,0,0,0,9,2,2,4,15178384.23,16112.59,0,5994.22,199.7163889,0.627914569,10118.37,5994.22,0,0.0,0.0,0.0,0.0,6,3116.250043,1,0.0,95.26,2950.0,1175,0.0,2.0,
0,0,0,0,0,0,0,0,0,0,3,0,1,0,0.0,35181.5,8,34677.87,0.0,1.0,503.63,34677.87,0,0.0,0.0,404.65,1.694908948,0,0.0,0,0.0,0.0,0.0,2731,1.0,1.0,
0,0,0,0,0,0,0,0,0,0,13,0,2,0,0.0,90265.8,7,3419.45,216.0,1.0,86846.35,3419.45,0,0.0,0.0,0.0,0.0,13,22282.78722,0,0.0,0.0,0.0,8342,14677482.0,65.0,
0,0,0,0,0,0,0,0,0,0,9,1,1,1,0.0,11571.21,1,2454.2,392.0719444,0.996824014,9117.01,2454.2,0,0.0,0.0,617.87,1.614866087,0,0.0,1,0.0,36.75,0.0,4030,47668.0,1.0,
0,0,0,0,0,0,0,0,0,0,55,2,3,6,24723044.76,89229.91,0,17774.4,13.75513889,0.812269899,67646.9,17774.4,3,1044.39,151.04,8658.93,0.0,17,6888.509339,33,241.6016391,6647.82,400.0,12723,337010.0,2.0,
0,0,0,0,0,0,0,0,0,0,121,4,5,10,2407337.101,839677.2,0,671786.98,39.24361111,0.934921491,130049.83,671786.98,31,50556.11,432.85,1487.86,0.680587782,85,52185.00368,1,0.0,31.58,540.765,607,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,25,1,3,1,0.0,86684.98,0,59777.81,158.8830556,0.870697669,26907.17,59777.81,3,2527.84,371.11,2397.3,1.477336557,2,3225.304948,0,0.0,0.0,0.0,6206,701709.0,3.0,
0,0,0,0,0,0,0,0,0,0,47,2,4,5,57263.36947,104409.43,0,17141.14,26.83166667,0.766217477,83380.26,17141.14,11,10120.87,1097.83,138.55,1.582648537,16,12098.66329,17,1449.712273,11153.28,0.0,5107,110390.0,1.0,
0,0,0,0,0,0,0,0,0,0,14,0,2,0,0.0,59108.28,8,32858.97,172.6788889,0.918834045,26249.31,32858.97,0,0.0,0.0,2052.42,1.318172178,2,1685.862775,1,0.0,41.51,0.0,936,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,4,0,2,0,0.0,13235.73,14,1053.02,768.0,1.0,12182.71,1053.02,0,0.0,0.0,0.0,0.0,4,4179.24562,0,0.0,0.0,0.0,2281,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,16,1,2,2,1523489.857,49139.54,1,46924.52,595.3736111,1.0,2215.02,46924.52,0,0.0,0.0,841.235,1.980186357,0,0.0,0,0.0,0.0,0.0,11840,59676.0,,
0,0,0,0,0,0,0,0,0,0,27,0,4,0,0.0,40430.76,13,31094.25,106.5705556,1.0,8891.56,31094.25,0,0.0,0.0,301.39,2.021084249,0,0.0,0,0.0,0.0,0.0,10995,7490766.0,5.0,
0,0,0,0,0,0,0,0,0,0,94,3,4,12,53225.13325,84725.98,0,33543.77,21.06138889,0.511258294,51182.21,33543.77,6,6880.79,547.745,1197.25,1.553567054,2,10680.5863,78,2661.885348,43316.86,677.675,10187,692959.0,10.0,
0,0,0,0,0,0,0,0,0,0,111,3,7,13,6518269.389,314392.53,0,215549.56,45.31638889,0.660415182,92712.64,215549.56,11,10677.26,1051.26,439.97,2.62079415,1,0.0,2,13.76029796,44.76,2351.875,2368,230399.0,1.0,
0,0,0,0,0,0,0,0,0,1,11,0,2,0,0.0,7092.72,27,2340.38,155.3290278,0.864218523,4752.34,2340.38,8,6129.66,786.495,380.29,0.4006921,0,0.0,0,0.0,0.0,0.0,985,13866.0,,
0,0,0,0,0,0,0,0,0,0,19,1,2,2,3315235.25,11058.71,0,2142.36,214.2258333,0.760194453,8694.73,2142.36,3,347.96,66.43,221.62,1.386325534,3,424.860177,2,33.70070919,80.66,0.0,9892,83744.0,1.0,
0,0,0,0,0,0,0,0,0,0,5,0,1,0,0.0,1652.33,30,1541.17,549.0769444,0.924452137,111.16,1541.17,4,1527.5,280.615,124.83,0.0,0,0.0,0,0.0,0.0,0.0,1510,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,94,5,5,7,378177.9864,403556.91,1,213625.44,33.12444444,0.993892485,187160.88,213625.44,3,877.3,206.32,0.0,0.0,86,14154.17065,3,33.07722832,157.43,715.0,1395,0.0,2.0,
1,0,0,0,0,0,0,0,0,0,27,1,2,1,0.0,37070.08,6,16260.1,18.48111111,0.342648033,13598.81,16260.1,2,2959.69,1479.845,2791.67,0.751830888,6,1732.675852,15,1694.906207,12701.99,0.0,4681,59041.0,1.0,
0,0,0,0,0,0,0,0,0,0,79,1,5,3,439814545.2,347329.46,0,212695.95,20.4975,0.976520045,129101.63,212695.95,10,6082.37,278.59,590.57,2.347157043,4,804.0897761,0,0.0,0.0,0.0,7968,120094.0,1.0,
0,0,0,0,0,0,0,0,0,0,113,2,7,5,2002909.918,413442.78,1,286951.54,21.45777778,0.515625524,104648.69,286951.54,60,40760.28,283.64,434.825,2.519153559,12,35032.2213,6,79.87507563,676.0,50.0,0,226582.0,1.0,
0,0,0,0,0,0,0,0,0,0,40,2,2,4,70336.23163,355344.88,0,68653.88,51.30694444,0.786248447,286552.94,68653.88,7,4764.0,314.89,1767.76,2.174549103,12,9876.059462,1,0.0,17.64,300.0,453,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,157,4,5,9,823886.283,92872.54,1,10890.67,19.92055556,0.533743451,31640.16,10890.67,23,18321.6,209.19,519.54,2.61596024,1,0.0,125,302.3468054,24091.05,0.0,1605,195155.0,2.0,
0,0,0,0,0,0,0,0,0,0,3,0,2,0,0.0,10118.75,26,67.84,1091.85,1.0,10050.91,67.84,0,0.0,0.0,49.72,1.714638702,0,0.0,0,0.0,0.0,0.0,1836,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,79,2,3,6,27906.53035,21615.52,0,7630.69,14.31027778,0.738611424,13928.82,7630.69,0,0.0,0.0,474.72,0.725035769,3,139.8667374,72,622.0005714,15965.47,0.0,3822,115619.0,,
0,0,0,0,0,0,0,0,0,0,194,4,13,15,10457516.33,610640.19,0,364713.84,22.32888889,0.95952515,230134.22,364713.84,2,270.78,135.39,644.91,2.985642528,11,2608.34712,0,0.0,0.0,0.0,2790,1194750.0,,
0,0,0,0,0,0,0,0,0,0,7,1,1,1,0.0,22076.73,0,781.53,174.3027778,0.548400963,9188.3,781.53,0,0.0,0.0,4445.62,1.165597998,2,217.3292692,2,24.32447327,34.4,0.0,1557,0.0,1.0,
1,0,0,0,0,0,0,0,0,0,27,1,3,2,577685202.9,63561.9,1,23338.06,131.0961111,0.78850821,39075.44,23338.06,3,2134.76,104.88,393.145,2.907143912,6,2231.289928,0,0.0,0.0,0.0,3028,42675.0,2.0,
0,0,0,0,0,0,0,0,0,0,103,4,6,11,18452375.76,206050.53,0,168170.59,45.23777778,0.967580137,30337.68,168170.59,14,6680.13,285.02,358.03,4.35668608,0,0.0,0,0.0,0.0,0.0,70,0.0,5.0,
0,0,0,0,0,0,0,0,0,0,91,2,4,7,176916.5051,92460.8,1,30646.9,18.89888889,0.84354905,58406.76,30646.9,83,77995.22,607.11,0.0,0.0,8,3264.92241,0,0.0,0.0,0.0,2049,10093109.0,20.0,
0,0,0,0,0,0,0,0,0,1,162,7,7,14,6721152.514,1285438.31,0,384424.1,24.0,0.882277719,891161.44,384424.1,0,0.0,0.0,762.935,3.628747937,124,66880.66421,0,0.0,0.0,0.0,7831,573250.0,1.0,
0,0,0,0,0,0,0,0,0,0,52,2,3,2,4227.40125,135313.49,5,51542.59,32.32930556,0.903286509,61796.36,51542.59,0,0.0,0.0,429.88,0.852449563,31,8062.47716,11,496.3919205,2740.37,304.71,71,0.0,2.0,
0,0,0,0,0,0,0,0,0,1,60,1,3,1,0.0,291318.42,5,189346.34,66.80069444,0.961110046,76476.21,189346.34,14,11329.36,317.465,0.0,0.0,46,22732.86237,0,0.0,0.0,0.0,10209,278.0,1.0,
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,39.17,24,0.0,0.0,1.0,39.17,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,39.17,0.0,5007,,0.0,
0,0,0,0,0,0,0,0,0,0,32,2,2,4,7578146650.0,289289.78,0,107665.93,201.8938889,0.844205281,180751.44,107665.93,2,376.18,188.09,516.065,3.817690764,2,30559.26004,0,0.0,0.0,0.0,8844,267125.0,,
0,0,0,0,0,0,0,0,0,0,150,3,5,6,95740.19634,245750.3,0,16076.18,14.61555556,0.908468759,227946.23,16076.18,0,0.0,0.0,0.0,0.0,54,7651.929493,90,476.7108786,19897.39,307.76,257,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,43,1,4,3,44440.5031,30453.35,1,16218.5,102.7275,0.73095735,12161.31,16218.5,37,22260.1,282.16,754.86,0.0,4,1981.526907,1,0.0,94.73,0.0,1042,0.0,0.0,
0,0,0,0,0,0,0,0,0,0,21,1,2,2,43830169.27,30564.13,4,8215.88,138.8913889,1.0,22348.25,8215.88,0,0.0,0.0,391.71,1.712583508,0,0.0,0,0.0,0.0,0.0,1422,0.0,1.0,
0,0,0,0,0,0,0,0,0,0,68,2,4,7,10029630.07,358845.2,0,203588.1,48.0,1.0,155081.68,203588.1,0,0.0,0.0,0.0,0.0,68,14435.43854,0,0.0,0.0,0.0,7763,117495.0,0.0,
1,0,0,0,0,0,0,0,0,0,7,1,1,1,0.0,27370.68,0,23219.84,120.0175,0.709857409,4150.84,23219.84,1,4150.84,4150.84,337.58,1.494541545,1,0.0,0,0.0,0.0,0.0,4160,977467.0,5.144662386,
0,0,0,0,0,0,0,0,0,0,135,4,7,9,9360083.398,216004.81,0,66792.57,24.0,0.746719298,128452.66,66792.57,56,39775.18,301.97,878.67,1.225720045,66,5834.790522,0,0.0,0.0,0.0,9959,1301985.0,5.0,
